roduid,UWI,lifetime_end,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,chemgroup1_any,chemgroup1_all,chemgroup2_any,chemgroup2_all,chemgroup3_any,chemgroup3_all,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,wellbore_category,manual_scale,packer_vs_tac,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,lifetimedays,contains_imputed
GB20CATA24242969362247,567-57-1821,2019-05-31,Sucker Rod Pump,9.0,50.0,100.0,144.03999330000005,95.19230652,7.400000095,TAC_BELOW_NIP,0,0,0,0,1,0,1.9478877,1.879634547,17.1,6.16,LowTangent,N,OTHER_ANCHOR,69.638299,5.811372,-62.977109,67.049941,19.54174,86.59168100000002,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,194.37,194.37,161.17,0.0,0.0,0.0,9719.8,1.75,321,0
GB58XCVD56038248556450,567-57-1821,2018-07-06,Sucker Rod Pump,0.0,50.0,60.0,144.03999330000005,94.83333588,5.5,TAC_BELOW_NIP,0,0,0,0,1,0,1.9478877,1.879634547,17.1,6.16,LowTangent,N,OTHER_ANCHOR,87.984444,112.037222,23.970203,113.211594,36.495652,149.707246,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,197.43,197.43,197.43,0.0,0.0,0.0,9719.8,1.75,326,0
GB10VNKM70477948854579,567-57-1821,2016-09-21,Sucker Rod Pump,0.0,75.0,60.0,144.0,97.42592621,5.0,TAC_ABOVE_NIP,0,0,0,0,1,0,1.9478877,1.879634547,17.14,6.16,LowTangent,N,OTHER_ANCHOR,65.171842,74.688289,9.01241,17.313253,10.036145,27.349398,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,201.52,201.52,112.89,0.0,0.0,0.0,9783.4,1.75,82,0
GB60XOXD90012675835138,567-57-1821,2017-08-06,Tubing,0.0,75.0,60.0,144.0396148,92.19999695,5.0,TAC_BELOW_NIP,0,0,0,0,1,0,1.9478877,1.879634547,17.1,6.16,LowTangent,N,OTHER_ANCHOR,83.14844599999998,167.997959,89.073642,140.17051999999998,43.82659,183.99711,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,196.88,196.88,139.62,0.0,0.0,0.0,9719.8,1.75,317,0
GB41MVQF56957036205018,567-57-1821,2016-07-01,Sucker Rod Pump,0.0,75.0,60.0,144.0,86.73333740000002,5.751724243,TAC_ABOVE_NIP,0,0,0,0,1,0,1.9478877,1.879634547,17.14,6.16,LowTangent,N,OTHER_ANCHOR,93.379158,121.161,27.730625,96.848958,25.770833,122.619792,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,196.5,196.5,196.5,0.0,0.0,0.0,9783.4,1.75,186,0
GB80UGWD94033598700942,569-10-0146,2019-09-10,Sucker Rod Pump,127.0,60.0,0.0,112.0,97.69999695,3.700000048,TAC_BELOW_NIP,0,0,0,0,0,0,1.2509986000000002,0.48607351,2.95,1.19,Vertical,N,OTHER_ANCHOR,440.492377,22.046765,-406.42367,3.477704,2.014005,5.491708999999998,SLICK_SINKER_BARS,False,mesh enterprise portals,D,870,65.52,42.31,65.52,0.0,0.0,0.0,9972.0,1.25,386,0
GB57BCZK45472468406068,571-67-6351,2019-01-25,Tubing,1.0,75.0,60.0,168.0200043,66.90000153,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,1.5,1.5,17.22,3.0,Vertical,N,OTHER_ANCHOR,69.036806,103.052472,33.880721,75.90395500000002,50.343573,126.247528,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,1327.95,1327.95,1327.95,0.0,0.0,0.0,8984.4,2,566,0
GB28ITSE11165977651742,571-67-6351,2017-01-27,Tubing,0.0,75.0,60.0,168.0,83.7696991,5.900000095,TAC_ABOVE_NIP,1,0,1,0,0,0,1.5,1.5,17.11,3.0,Vertical,N,OTHER_ANCHOR,93.525643,111.636173,25.452885,128.678846,75.061538,203.740385,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,1332.3,1332.3,1332.3,0.0,0.0,0.0,8997.1,2,505,0
GB58QWEJ57655746028586,571-67-6351,2017-06-14,Tubing,0.0,75.0,60.0,168.019855,79.83000183,5.900000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.5,1.5,17.22,3.0,Vertical,N,OTHER_ANCHOR,66.10664399999999,73.613333,9.427086,106.251656,79.271523,185.523179,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,1351.03,1351.03,1351.03,0.0,0.0,0.0,8998.8,2,134,0
GB52ONAJ09087736746488,574-19-8429,2018-06-21,Rods,0.0,80.0,60.0,144.03999330000005,87.76956177,6.199999809,PACKER_DONNAN,0,0,0,0,0,0,1.56,1.56,20.7,1.87,Vertical,N,arrowset,88.331586,90.664861,-0.556027,73.650685,38.69863,112.349315,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,905,86.48,86.48,86.48,0.0,193.97,0.0,10529.4,1.5,144,0
GB65VVTX33032654744346,574-19-8429,2018-01-24,Tubing,0.0,80.0,60.0,144.03999330000005,92.27272797,6.0,TAC_ABOVE_NIP,1,0,0,0,0,0,1.56,1.56,17.2,1.87,Vertical,N,OTHER_ANCHOR,71.050116,95.564557,32.430334,88.722365,78.14653,166.868895,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,905,142.83,142.83,142.83,0.0,126.52,0.0,10587.6,1.5,363,0
GB61WSXF50496057360109,574-19-8429,2016-08-29,Tubing,0.0,75.0,62.0,144.0,97.44761658,4.400000095,TAC_ABOVE_NIP,1,0,1,0,0,0,1.56,1.56,17.2,1.87,Vertical,N,OTHER_ANCHOR,79.74744799999998,156.922808,80.065343,105.18,59.545714,164.72571399999995,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,905,143.1,143.1,143.1,0.0,126.52,0.0,10587.6,1.5,329,0
GB53VPVW60621620117347,574-19-8429,2017-01-24,Tubing,0.0,75.0,60.0,144.03944919999995,97.77916718,5.400000095,TAC_ABOVE_NIP,1,0,0,0,0,0,1.56,1.56,17.2,1.87,Vertical,N,OTHER_ANCHOR,91.84593,144.91404,102.021699,73.777778,32.973856,106.751634,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,905,142.5,142.5,142.5,0.0,126.52,0.0,10587.6,1.5,147,0
GB70OQBR87447172810750,574-19-8429,2018-08-13,Rods,0.0,80.0,66.0,144.03999330000005,85.50454712,6.199999809,PACKER_DONNAN,0,0,0,0,0,0,1.56,1.56,20.7,1.87,Vertical,N,arrowset,111.688846,49.028462,-63.401698,13.12963,9.074074,22.203704,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,905,143.15,143.15,143.15,0.0,193.97,0.0,10529.4,1.5,52,0
GB73NCXN35648121008338,576-19-6083,2017-01-19,Tubing,0.0,75.0,60.0,144.0495864,98.66470337,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,3.3091892999999994,0.383921856,20.0,2.6,Vertical,N,OTHER_ANCHOR,136.512097,72.25104,-58.448175,36.079365,28.103175,64.18254,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,147.54,104.82,147.54,0.0,0.0,0.0,10298.1,1.5,120,0
GB36ESOD66148186070356,576-19-6083,2017-06-13,Rods,0.0,75.0,60.0,144.0500031,98.07368469,5.8000001910000005,TAC_BELOW_NIP,1,1,0,0,0,0,3.3091892999999994,0.383921856,20.0,2.6,Vertical,N,OTHER_ANCHOR,95.231189,85.911748,-7.544726,52.197279,30.850340000000006,83.047619,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,902,146.43,92.77,146.43,0.0,0.0,0.0,10298.1,1.5,144,0
GB32WIBL70174433532113,578-75-1377,2017-08-10,Tubing,0.0,75.0,60.0,144.0,97.0,5.699999809,TAC_ABOVE_NIP,1,0,1,0,0,0,1.946121,1.811537915,19.35,2.02,Vertical,N,OTHER_ANCHOR,90.462184,97.164969,7.769267,50.73657,29.286157,80.022727,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,105.26,66.95,105.26,0.0,0.0,0.0,9949.9,1.5,924,0
GB18UMEB74583373865624,581-90-8996,2017-04-30,Tubing,0.0,75.0,60.0,144.0,85.09790039,5.699999809,TAC_BELOW_NIP,1,1,1,1,0,0,6.970559,6.970559231,19.22,4.09,LowTangent,N,OTHER_ANCHOR,86.110247,140.357235,54.246988,112.234727,25.120043,137.35477,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,207.74,207.74,207.74,0.0,126.7,0.0,9531.9,1.5,873,0
GB85ADRP12027810380830,582-07-6485,2016-11-27,Tubing,0.0,75.0,50.0,144.0,94.35806274,5.0,TAC_ABOVE_NIP,1,0,1,1,0,0,1.87,2.17,19.26,2.3,Vertical,N,OTHER_ANCHOR,91.679245,134.881402,43.202156,66.916442,11.450135,78.366577,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,902,183.58,183.58,130.96,0.0,0.0,0.0,10560.7,1.5,369,0
GB21PFHS32327730779627,582-07-6485,2018-10-25,Sucker Rod Pump,0.0,75.0,50.0,144.0,79.78214264,5.0,TAC_BELOW_NIP,1,1,0,0,0,0,1.87,2.17,20.05,2.3,Vertical,N,OTHER_ANCHOR,71.427596,78.115718,6.182774,46.416255,7.355467999999999,53.771723,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,902,214.35,214.35,144.34,0.0,0.0,0.0,10548.2,1.5,694,0
GB18AEXH71444439745816,588-65-7326,2017-10-06,Rods,0.0,75.0,60.0,144.0,90.4291687,7.0,TAC_ABOVE_NIP,1,0,0,0,0,0,3.21,2.59,19.36,3.47,Vertical,N,OTHER_ANCHOR,115.715116,83.593023,-32.122093,91.881579,29.949561,121.83114,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,905,209.46,138.25,209.46,0.0,0.0,0.0,10499.8,1.75,446,0
GB10KUNW83614023455446,588-71-7614,2017-03-14,Tubing,0.0,76.0,65.0,144.0396195,97.7692337,4.400000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.0875084,0.740784964,19.27,5.59,LowTangent,N,OTHER_ANCHOR,36.731399,92.733591,-12.378416,1.341014,4.889401,6.230415,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,295.91,295.91,295.91,0.0,0.0,0.0,10082.2,1.75,214,0
GB65AHVU03670960337690,588-71-7614,2016-08-09,Tubing,0.0,76.0,65.0,135.5975855,95.33061218,6.699999809,TAC_ABOVE_NIP,1,0,1,0,0,0,1.0875084,0.740784964,17.23,5.59,LowTangent,N,OTHER_ANCHOR,81.84267,93.772937,4.826073,144.914545,59.110909,204.025455,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,289.26,289.26,289.26,0.0,0.0,0.0,10080.5,1.75,529,0
GB89AGTV33008501053629,588-71-7614,2018-05-20,Tubing,0.0,76.0,65.0,144.03999330000005,90.19999695,6.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,1.0875084,0.740784964,17.51,5.59,LowTangent,N,OTHER_ANCHOR,73.623839,92.699655,18.865708,102.477169,56.57305899999999,159.050228,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,244.95,244.95,244.95,0.0,0.0,0.0,9977.2,1.5,416,0
GB81PKUQ34677441226901,595-18-1894,2016-03-01,Sucker Rod Pump,0.0,70.0,60.0,144.0,37.10350800000001,0.0,TAC_ABOVE_NIP,0,0,1,1,0,0,1.02,1.02,19.25,1.77,Vertical,N,OTHER_ANCHOR,216.462609,336.293445,119.677125,112.999846,77.89921700000002,190.99919,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,55.44,47.96,55.44,0.0,0.0,0.0,10403.0,1.5,760,0
GB48ZDSU79690172656440,595-18-1894,2016-09-08,Tubing,0.0,71.0,0.0,144.0,95.21481323,4.3000001910000005,TAC_ABOVE_NIP,1,0,1,0,0,0,1.02,1.02,19.25,1.77,Vertical,N,OTHER_ANCHOR,117.228289,237.01474,117.676633,176.78571399999996,108.984694,285.7704080000001,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,51.79,44.51,51.79,0.0,0.0,0.0,10403.0,1.75,185,0
GB41LOZL48189652252839,595-18-1894,2019-02-11,Tubing,0.0,75.0,0.0,144.1992801,91.19999695,4.3000001910000005,TAC_ABOVE_NIP,1,1,0,0,0,0,1.02,1.02,19.22,1.77,Vertical,N,OTHER_ANCHOR,107.424671,104.977107,-1.660567,86.779152,29.811586,116.590738,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,54.66,42.85,54.66,0.0,0.0,0.0,10362.0,1.75,885,0
GB47SWUH37136038762653,595-43-5904,2019-07-29,Rods,7.0,75.0,60.0,144.0,81.59999847,5.199999809,TAC_BELOW_NIP,1,0,0,0,0,0,5.895073,5.8950730889999985,17.17,1.86,Vertical,N,OTHER_ANCHOR,73.16771899999998,108.91016299999998,35.147766,41.960027,20.069822,62.029849,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,885,139.42,75.4,139.42,0.0,0.0,0.0,9890.8,1.75,673,0
GB06IJGQ62971411004472,595-43-5904,2017-09-18,Sucker Rod Pump,0.0,75.0,60.0,144.0,80.22999573,5.340000153,TAC_BELOW_NIP,1,0,1,0,0,0,5.895073,5.8950730889999985,17.17,1.86,Vertical,N,OTHER_ANCHOR,76.025048,116.842004,40.816956,77.407229,32.262651,109.66988,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,885,140.22,75.13,140.22,0.0,0.0,0.0,9890.8,1.75,732,0
GB93LQKP50008668621330,596-86-6008,2018-07-02,Sucker Rod Pump,0.0,75.0,60.0,144.0,93.89643097,6.400000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.1410254,0.69265395,20.03,3.56,Vertical,N,OTHER_ANCHOR,111.060569,82.41172399999998,-26.768747,88.967742,46.602823,135.570565,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,87.78,67.54,87.78,0.0,190.36,0.0,10261.1,1.5,461,0
GB15MRLI70899793582974,597-84-5093,2020-03-03,Tubing,0.0,80.0,60.0,168.0200043,95.0,6.199999809,TAC_ABOVE_NIP,1,0,0,0,0,0,2.7007391,2.700739179,17.12,5.89,LowTangent,N,OTHER_ANCHOR,95.856675,76.820764,-16.341726,96.921665,73.563805,170.48547,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,904,185.06,185.06,185.06,0.0,191.48,0.0,10144.5,1.75,834,0
GB68NGPJ85471542304250,599-81-0130,2018-08-17,Sucker Rod Pump,0.0,75.0,60.0,144.0,92.74615479,5.699999809,TAC_BELOW_NIP,0,0,0,0,1,0,1.3947368999999998,1.394736842,19.25,5.63,LowTangent,N,OTHER_ANCHOR,65.96419399999999,84.031387,17.593419,59.92651800000001,22.198083,82.124601,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,886,114.28,114.28,114.28,0.0,0.0,0.0,9581.2,1.5,307,0
GB15WTTB64845744190901,599-81-0130,2016-11-21,Tubing,0.0,75.0,60.0,144.0,84.09200287,5.625,TAC_ABOVE_NIP,0,0,0,0,1,0,1.3947368999999998,1.394736842,19.25,5.63,LowTangent,N,OTHER_ANCHOR,89.91168,101.106966,8.265328,86.56168000000002,28.76378,115.325459,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,886,114.97,114.97,114.97,0.0,0.0,0.0,9641.3,1.5,348,0
GB17DTYK33884240448185,599-81-0130,2017-10-10,Tubing,0.0,75.0,60.0,144.0,80.20625305,5.8000001910000005,TAC_BELOW_NIP,0,0,0,0,1,1,1.3947368999999998,1.394736842,19.25,5.63,LowTangent,N,OTHER_ANCHOR,78.860114,76.093373,-35.392251,81.01994300000001,26.11396,107.133903,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,886,114.13,114.13,114.13,0.0,0.0,0.0,9581.2,1.5,321,0
GB90HDDJ65462887860961,600-97-4901,2017-02-06,Sucker Rod Pump,0.0,76.0,65.0,144.03931540000005,93.57272339,5.400000095,TAC_ABOVE_NIP,0,0,0,0,0,0,1.42,0.58,17.2,1.88,Vertical,Y,OTHER_ANCHOR,73.75510200000002,78.70068,4.945578,36.918478,40.076087,76.99456500000002,SLICK_SINKER_BARS,False,strategize next-generation users,K,873,94.21,52.87,94.21,0.0,62.79,0.0,9690.4,1.5,177,0
GB10JBRB25461458869786,601-75-6811,2018-06-11,Tubing,0.0,75.0,60.0,168.0200043,91.46538544,4.1222224239999985,TAC_BELOW_NIP,0,0,0,0,0,0,0.0,0.0,19.26,0.0,Vertical,N,OTHER_ANCHOR,91.661965,133.59345,41.931485,67.776398,60.981366,128.75776399999998,SLICK_SINKER_BARS,False,incentivize vertical systems,SpecialService,872,196.11,196.11,196.11,0.0,0.0,0.0,9468.3,1.75,293,0
GB53UBOX93047229189859,601-75-6811,2019-05-31,Sucker Rod Pump,3.0,75.0,60.0,168.0200043,82.90000153,5.3000001910000005,TAC_BELOW_NIP,0,0,0,0,0,0,0.0,0.0,17.12,0.0,Vertical,N,OTHER_ANCHOR,85.066965,229.006935,141.43488,54.028707,63.059551,117.088259,SLICK_SINKER_BARS,False,incentivize vertical systems,SpecialService,872,170.14,170.14,170.14,0.0,0.0,0.0,9384.6,1.75,351,0
GB22YLYE40852890711692,601-75-6811,2017-08-23,Sucker Rod Pump,0.0,75.0,60.0,168.0000321,95.62727356,4.0,TAC_ABOVE_NIP,1,0,1,0,0,0,0.0,0.0,17.16,0.0,Vertical,N,OTHER_ANCHOR,42.133663,81.314356,39.180693,20.503912,7.790297,28.29421,SLICK_SINKER_BARS,False,incentivize vertical systems,SpecialService,872,189.64,189.64,189.64,0.0,0.0,0.0,9500.2,1.75,625,0
GB80USYH79797833147562,603-13-4009,2020-03-29,Tubing,0.0,80.0,65.0,169.4299927,96.0,7.0,TAC_BELOW_NIP,1,0,0,0,0,0,2.31,2.31,17.11,7.3,LowTangent,N,slimline,217.131263,253.949331,47.003555,97.077076,133.373422,230.450498,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,248.72,248.72,248.72,0.0,326.74,0.0,9752.0,2,252,0
GB42YZTH82318376027609,603-13-4009,2019-07-18,Tubing,0.0,75.0,60.0,169.4299927,97.90000153,6.0,TAC_BELOW_NIP,1,1,0,0,0,0,2.31,2.31,17.11,7.3,LowTangent,N,OTHER_ANCHOR,148.411982,142.113463,-3.0047770000000003,95.756777,192.58977,288.3465470000001,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,244.83,244.83,244.83,0.0,316.8,0.0,9771.7,2,359,0
GB92WOGU88378936776015,604-64-1864,2019-08-21,Sucker Rod Pump,0.0,60.0,0.0,144.0,45.70000076,4.599999905,PACKER_TAC_DONNAN,1,1,0,0,0,0,1.6175137,0.462849629,20.43,2.42,Vertical,N,OTHER_PACKER,33.982692,33.255538,-0.722321,20.651556,8.862066,29.513622,SLICK_SINKER_BARS,False,mesh enterprise portals,D,870,44.8,36.97,44.8,0.0,0.0,0.0,9893.5,1.25,384,0
GB20CAUX23424050291177,606-48-8392,2019-04-16,Tubing,0.0,70.0,60.0,167.64255319999995,46.79999924,4.9250001910000005,TAC_BELOW_NIP,0,0,0,0,0,0,2.1078715,2.076269653,17.1,6.15,LowTangent,N,OTHER_ANCHOR,84.790974,140.186325,57.18341,86.683988,15.011907999999998,101.695896,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,875,246.34,246.34,246.34,0.0,126.75,0.0,9571.7,1.75,513,0
GB56ERVJ19070645965982,606-48-8392,2020-01-12,Sucker Rod Pump,0.0,80.0,65.0,168.0,71.26956177,5.5,TAC_BELOW_NIP,1,0,0,0,0,0,2.1078715,2.076269653,17.16,6.15,LowTangent,N,slimline,68.411856,110.110657,37.969863,93.692082,21.363652,115.05573400000002,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,875,244.69,244.69,244.69,0.0,443.62,0.0,9458.2,1.75,265,0
GB03RJFP35720896496734,606-50-4194,2019-07-28,Sucker Rod Pump,0.0,50.0,60.0,144.0,96.69999695,5.099999905,PACKER_DONNAN,1,0,0,0,0,0,2.9509003,2.950900336,20.72,5.89,LowTangent,N,arrowset,75.188819,121.952804,46.228358,80.77261999999997,27.48623,108.25885,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,314.65,314.65,314.65,0.0,0.0,0.0,10036.7,1.75,305,0
GB34PJFS26867396702801,606-50-4194,2016-04-01,Tubing,0.0,75.0,60.0,144.0,93.72499847,6.5,TAC_ABOVE_NIP,0,0,1,0,0,0,2.9509003,2.950900336,17.26,5.89,LowTangent,N,OTHER_ANCHOR,96.491535,162.756931,66.265396,118.425743,28.69802,147.123762,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,306.62,306.62,306.62,0.0,0.0,0.0,10062.2,1.75,186,0
GB57QMRD59942904275715,606-50-4194,2017-06-25,Tubing,0.0,75.0,60.0,144.0,95.09600067,6.5,TAC_ABOVE_NIP,1,0,1,0,0,0,2.9509003,2.950900336,17.17,5.89,LowTangent,N,OTHER_ANCHOR,92.573982,110.417155,21.680022,111.788671,30.267974,142.056645,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,244.42,244.42,244.42,0.0,0.0,0.0,10063.2,1.75,445,0
GB45IAFN31044950607053,606-50-4194,2018-09-24,Tubing,0.0,50.0,60.0,144.0,83.77500153,5.199999809,PACKER_DONNAN,0,0,0,0,0,0,2.9509003,2.950900336,2.93,5.89,LowTangent,N,OTHER_PACKER,107.828073,224.84159,121.477821,92.768898,28.053996,120.822894,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,272.43,272.43,272.43,0.0,0.0,0.0,10038.8,2,453,0
GB10FYTS52210247805391,606-53-9109,2016-08-16,Tubing,0.0,76.0,60.0,144.0,83.06922913,5.8000001910000005,PACKER_DONNAN,0,0,0,0,1,0,2.7,2.7,20.02,6.45,LowTangent,N,arrowset,68.306303,84.608987,14.324749,53.427441,34.48285,87.91029,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,886,234.96,234.96,234.96,0.0,110.0,0.0,9729.8,1.75,369,0
GB42MWOL83601387236064,606-53-9109,2019-12-24,Sucker Rod Pump,0.0,90.0,65.0,144.0,98.09999847,6.400000095,PACKER_DONNAN,0,0,0,0,1,0,2.7,2.7,20.02,6.45,LowTangent,N,arrowset,56.83891,104.999977,47.511747,29.323142,18.212615,47.535757,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,886,238.01,238.01,238.01,0.0,110.0,0.0,9729.8,1.5,419,0
GB57OGYV30180291965809,606-53-9109,2017-05-31,Tubing,0.0,75.0,60.0,144.0,86.75416565,5.8000001910000005,PACKER_DONNAN,0,0,0,0,1,1,2.7,2.7,20.02,6.45,LowTangent,N,arrowset,72.76096700000002,73.799439,8.398366000000001,54.428105,35.228758,89.656863,UNKNOWN,True,strategize next-generation users,SpecialService,886,200.6,200.6,200.6,0.0,110.0,0.0,9729.8,1.5,286,0
GB56JRJG68529073178499,606-53-9109,2018-10-28,Rods,0.0,75.0,60.0,144.0,81.93077087,5.8000001910000005,PACKER_DONNAN,0,0,0,0,1,0,2.7,2.7,20.02,6.45,LowTangent,N,arrowset,77.692063,85.362553,8.393742999999999,43.71464,32.18949,75.90413000000002,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,886,232.04,232.04,229.96,0.0,110.0,0.0,9729.8,1.5,513,0
GB15CTEH62953861535442,608-04-8739,2018-05-10,Sucker Rod Pump,0.0,80.0,65.0,144.03999330000005,83.11764526,5.5199999810000016,TAC_BELOW_NIP,1,0,0,0,0,0,3.4414148,3.441414833,17.12,5.28,LowTangent,N,OTHER_ANCHOR,75.85352900000002,123.495678,46.738477,89.227848,23.134177,112.362025,UNKNOWN,False,mesh enterprise portals,SpecialService,875,286.31,286.31,286.31,0.0,129.77,0.0,8802.0,1.75,387,0
GB54YKCH04147654507969,608-04-8739,2019-04-01,Tubing,0.0,80.0,65.0,144.03999330000005,91.5,4.0,PACKER_DONNAN,1,0,0,0,0,0,3.4414148,3.441414833,2.95,5.28,LowTangent,N,arrowset,72.408178,44.068097,-28.5254,63.09364,18.70144,81.79508,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,308.94,308.94,308.94,0.0,445.24,0.0,9421.1,1.75,233,0
GB81FYTP82270433712678,610-57-8742,2020-02-18,Tubing,0.0,75.0,60.0,144.0,73.67692566,5.386666775,TAC_BELOW_NIP,1,0,0,0,0,0,1.82,1.82,19.28,2.37,Vertical,N,OTHER_ANCHOR,94.129032,169.338246,36.821961,38.197339,21.180027,59.377366,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,D,872,78.9,69.02,78.9,1025.67,0.0,0.0,9598.1,1.5,702,0
GB57IFRJ67592534447571,610-57-8742,2017-06-29,Tubing,0.0,75.0,60.0,144.0,89.90000153,5.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,1.82,1.82,19.24,2.37,Vertical,N,OTHER_ANCHOR,123.0,142.169811,19.169811,110.55042,74.285714,184.836134,SLICK_SINKER_BARS,False,strategize next-generation users,D,872,98.96,98.96,98.96,504.89,0.0,0.0,10039.5,1.5,232,0
GB29ONJV91660432024077,610-57-8742,2016-11-06,Tubing,0.0,80.0,60.0,144.0,96.42424011,6.400000095,TAC_ABOVE_NIP,1,0,1,0,0,0,1.82,1.82,19.23,2.37,Vertical,N,OTHER_ANCHOR,52.783784,104.220077,51.436293,84.583012,44.683398,129.266409,SLICK_SINKER_BARS,False,strategize next-generation users,D,872,70.37,70.37,70.37,0.0,0.0,0.0,10061.6,1.5,248,0
GB61BFNH64244114237334,610-57-8742,2018-03-13,Tubing,0.0,75.0,60.0,144.0,82.26153564,5.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,1.82,1.82,19.24,2.37,Vertical,N,OTHER_ANCHOR,81.50615400000002,95.409077,31.095496,70.520548,36.6621,107.182648,SLICK_SINKER_BARS,False,strategize next-generation users,D,872,67.24,55.71,67.24,899.02,0.0,0.0,10053.3,1.75,211,0
GB95GMQS88761037882425,610-57-8742,2016-02-25,Tubing,0.0,70.0,60.0,144.0,89.13803101,6.5,PACKER_DONNAN,0,0,1,0,0,0,1.82,1.82,20.75,2.37,Vertical,N,arrowset,116.314176,267.517241,151.20306499999995,201.076628,126.203065,327.279693,SLICK_SINKER_BARS,True,strategize next-generation users,D,872,101.63,83.54,101.63,0.0,0.0,0.0,10177.7,1.5,254,0
GB93KQUP01311819053238,610-91-7173,2017-09-18,Tubing,0.0,75.0,60.0,168.0200043,83.73636627,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,1.8341467,2.195121301,17.18,1.76,Vertical,N,OTHER_ANCHOR,86.527079,84.15211500000002,-3.589915,172.87233999999995,44.66170200000001,217.53404300000003,UNKNOWN,True,mesh enterprise portals,SpecialService,882,238.12,238.12,238.12,0.0,0.0,0.0,9936.4,1.75,406,0
