roduid,UWI,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,chemgroup1_any,chemgroup1_all,chemgroup2_any,chemgroup2_all,chemgroup3_any,chemgroup3_all,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,wellbore_category,manual_scale,packer_vs_tac,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,lifetimedays,contains_imputed
GB58CNEQ87788337434893,639-91-8934,Tubing,6.0,75.0,60.0,168.0,87.69999695,0.0,TAC_ABOVE_NIP,0,0,0,0,0,0,1.9230769,1.923076923,19.22,1.6,Vertical,N,OTHER_ANCHOR,65.758973,37.176075,-26.680802000000003,24.251064000000003,14.020053,38.271117,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,178.25,178.25,170.23,0.0,0.0,0.0,9880.7,1.5,188,0
GB55KJWP24293489609582,444-72-5144,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,TAC_BELOW_NIP,0,0,0,0,0,0,2.58,2.58,0.0,2.65,Vertical,N,OTHER_ANCHOR,71.141553,82.165899,17.741935,64.77197199999999,29.329817,94.235275,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,872,294.93,294.93,294.93,0.0,0.0,0.0,10403.2,1.75,256,1
GB09SFAC34921980807016,883-77-7576,Tubing,0.0,75.0,60.0,144.0,93.29166412,6.0,TAC_ABOVE_NIP,1,0,1,0,0,0,1.0259643,0.5699295529999999,0.0,1.67,Vertical,N,OTHER_ANCHOR,101.230643,94.83855,-6.392092,98.454695,44.281713,142.736409,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,902,164.45,164.45,164.45,0.0,0.0,0.0,10418.3,1.75,574,0
GB46GXUJ87331735448768,629-30-1499,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,4.97,1.13,20.73,1.62,Vertical,N,arrowset,61.394802,61.695024,2.3940080000000004,37.678206,8.807191,46.52659600000001,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,880,141.28,93.68,141.28,0.0,0.0,0.0,10436.2,1.5,1042,1
GB62TOJR53348654517762,884-54-0593,Tubing,0.0,70.0,50.0,144.03999330000005,0.0,5.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,0.72750956,0.0,19.22,0.54,Vertical,N,OTHER_ANCHOR,81.49696800000002,111.627445,25.47674,76.122538,27.577681,103.700219,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,294.65,294.65,80.87,0.0,0.0,0.0,9846.3,2,445,0
GB97QQPP46716630221474,110-03-2169,Tubing,0.0,75.0,60.0,169.3999939,83.77571106,6.5,TAC_ABOVE_NIP,1,0,1,0,0,0,3.0,1.62,17.37,6.33,LowTangent,N,OTHER_ANCHOR,79.38829799999998,121.351064,41.962766,114.840426,52.851064,167.691489,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,872,198.22,174.06,198.22,0.0,0.0,0.0,10093.9,1.75,173,0
GB91JECB02104700501034,236-53-8332,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.69,1.4,20.5,2.43,Vertical,N,OTHER_PACKER,94.467161,234.310659,139.843498,76.48581999999998,23.879817000000006,100.350424,SLICK_SINKER_BARS,False,strategize next-generation users,D,873,92.43,92.43,92.43,0.0,0.0,0.0,10045.3,1.5,545,1
GB25MRSY77855191426446,065-61-0852,Tubing,0.0,75.0,60.0,134.74946469999998,91.25,5.515,TAC_ABOVE_NIP,1,0,1,0,0,0,3.3075633,3.307563212,17.19,7.2,LowTangent,N,OTHER_ANCHOR,78.907997,145.399834,66.491837,118.962349,36.138554,155.100904,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,321.8,321.8,321.8,0.0,0.0,0.0,10071.8,1.75,660,1
GB77KXJT88249252033266,442-41-6014,Tubing,0.0,75.0,60.0,144.0,88.09999847,6.199999809,TAC_ABOVE_NIP,1,0,1,0,0,0,2.469,2.253,17.4,4.58,Vertical,N,OTHER_ANCHOR,101.26712,210.750264,109.483144,154.350932,30.209627,184.560559,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,881,158.36,158.36,158.36,0.0,0.0,0.0,10196.0,1.75,1248,1
GB20UXHQ71524350337949,289-32-8553,Tubing,0.0,75.0,60.0,144.0,85.84166718,6.0,TAC_ABOVE_NIP,1,0,1,0,0,0,1.15,1.14,19.22,1.75,Vertical,N,OTHER_ANCHOR,73.537994,110.659574,37.121581,53.762918000000006,13.276596,67.039514,SLICK_SINKER_BARS,False,strategize next-generation users,D,884,81.86,81.86,81.86,0.0,0.0,0.0,9902.4,1.5,313,0
GB45NOWC30262896501970,063-63-5843,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_TAC_DONNAN,0,0,0,0,0,0,1.1519796,3.106215083,20.91,5.4,LowTangent,N,hornet,0.0,0.0,0.0,26.615044,5.552832,32.167876,SLICK_SINKER_BARS,True,synthesize holistic partnerships,Unknown,867,260.89,260.89,153.32,0.0,0.0,0.0,8465.3,1.75,225,1
GB85NXFN50273075728323,421-73-7114,Tubing,0.0,80.0,65.0,169.4299927,78.0,6.199999809,PACKER_DONNAN,1,0,0,0,0,0,1.1099961,1.109996036,20.72,1.46,Vertical,N,arrowset,93.717247,117.146725,23.021546,108.971199,92.843836,201.815034,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,886,123.03,123.03,123.03,0.0,189.36,0.0,8888.4,2,277,0
GB62VPYC09702205240416,309-79-7701,Tubing,0.0,70.0,65.0,169.4299927,88.09999847,7.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,3.8205802,3.820580353,17.17,9.11,LowTangent,N,OTHER_ANCHOR,98.987056,107.074964,31.944101,111.95373700000002,92.839858,204.793594,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,886,396.58,396.58,396.58,0.0,188.84,0.0,9221.0,2,271,0
GB73LOYJ39325750970201,103-79-0902,Tubing,0.0,30.0,0.0,144.03999330000005,75.8235321,5.199999809,TAC_BELOW_NIP,1,0,0,0,0,0,1.1644251,1.1644250859999998,19.25,1.95,Vertical,N,OTHER_ANCHOR,66.253187,66.621075,9.05078,41.801356,16.137754,57.93911,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,875,99.41,99.41,99.41,0.0,261.21,0.0,9496.1,1.5,226,0
GB36GQWL77076126235752,804-17-6321,Tubing,0.0,75.0,60.0,168.0,91.15000153,4.519999981000001,PACKER_DONNAN,0,0,1,0,0,0,1.5,1.5,20.77,3.0,Vertical,N,arrowset,72.35759300000002,84.354024,15.226429,108.71428600000002,78.503968,187.218254,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,872,254.63,254.63,254.63,0.0,0.0,0.0,9471.9,2,250,0
GB95QOOO04395098653283,385-83-5004,Tubing,0.0,70.0,60.0,144.0,98.95384979,5.515,PACKER_DONNAN,0,0,0,0,0,0,2.4980752,1.580374276,20.05,8.9,LowTangent,N,arrowset,49.78723400000001,139.787234,90.0,54.55319100000001,24.595745,79.14893599999998,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,177.56,177.56,177.56,0.0,0.0,0.0,10037.8,1.75,47,1
GB84AWUU40772294831120,424-25-8441,Tubing,0.0,80.0,60.0,144.0,96.98181915,6.0,TAC_ABOVE_NIP,0,0,0,0,1,0,2.7434857000000004,0.512953212,19.26,4.68,LowTangent,N,OTHER_ANCHOR,83.572877,150.178766,72.729042,48.795833,4.4375,53.233333,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,270.76,234.4,270.76,0.0,0.0,0.0,9658.9,1.75,229,0
GB27CSIZ50979493405928,421-73-7114,Tubing,2.3333,80.0,65.0,169.4299927,80.0,6.599999905,PACKER_DONNAN,1,0,0,0,0,0,1.1099961,1.109996036,20.72,1.46,Vertical,N,arrowset,89.222686,85.15553299999998,-3.224898,80.325592,71.99902,152.324612,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,886,122.88,122.88,122.88,0.0,189.36,0.0,8888.4,Other,235,0
GB27YIFP80933932157750,459-69-9877,Tubing,0.0,75.0,60.0,169.3999939,85.52500153,5.8000001910000005,PACKER_DONNAN,1,0,1,1,0,0,2.6536713,1.843149045,20.72,6.76,LowTangent,N,arrowset,96.898021,95.038594,-1.451969,97.857881,49.242894,147.100775,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,178.74,178.74,178.74,0.0,0.0,0.0,10113.8,1.75,367,0
GB72TTUU37054348219910,237-05-0562,Tubing,0.0,75.0,60.0,144.0,94.9960022,5.551851749,TAC_ABOVE_NIP,0,0,0,0,0,0,1.42,0.44,17.12,2.7,Vertical,N,OTHER_ANCHOR,57.534483,103.833333,46.298851,46.517241,41.183908,87.701149,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,94.72,46.92,94.72,0.0,0.0,0.0,9732.1,1.5,171,0
GB15KAWV85169463644372,444-33-0650,Tubing,0.0,75.0,60.0,145.5,85.12599945,5.515,TAC_ABOVE_NIP,0,0,1,0,0,0,0.74,0.74,19.26,1.37,Vertical,N,OTHER_ANCHOR,95.44697,260.052096,164.605126,99.425522,18.391742,117.95257,UNKNOWN,False,strategize next-generation users,D,874,62.2,62.2,62.2,0.0,0.0,0.0,9638.7,1.5,390,1
GB29ONJV91660432024077,610-57-8742,Tubing,0.0,80.0,60.0,144.0,96.42424011,6.400000095,TAC_ABOVE_NIP,1,0,1,0,0,0,1.82,1.82,19.23,2.37,Vertical,N,OTHER_ANCHOR,52.783784,104.220077,51.436293,84.583012,44.683398,129.266409,SLICK_SINKER_BARS,False,strategize next-generation users,D,872,70.37,70.37,70.37,0.0,0.0,0.0,10061.6,1.5,248,0
GB65UVUN45302669199359,342-67-0989,Tubing,0.0,75.0,0.0,144.0,68.69999695,6.0,TAC_ABOVE_NIP,1,0,1,0,0,0,1.3221718999999998,1.053333149,19.24,1.72,Vertical,N,OTHER_ANCHOR,58.917937,95.360516,35.77057,58.098397,15.932349,74.030745,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,99.42,99.42,99.42,0.0,0.0,0.0,9241.7,1.75,1389,0
GB40ZAIU05041282117182,348-74-1172,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_TAC_DONNAN,0,0,0,0,0,0,2.0454524,1.307727008,20.5,1.46,Vertical,N,OTHER_PACKER,0.0,0.0,0.0,48.436383,4.27,52.706383,SLICK_SINKER_BARS,False,synthesize holistic partnerships,Unknown,867,119.11,119.11,119.11,0.0,0.0,0.0,9662.1,1.25,187,1
GB76GPDN90832223900576,254-30-5629,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,0,0,0,0,0.68,0.17,19.76,0.55,Vertical,N,OTHER_ANCHOR,56.095294,139.829608,83.734314,71.37169899999998,71.863987,143.23568600000004,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,882,19.42,7.23,19.42,0.0,0.0,0.0,10157.5,1.5,152,1
GB82OYIP64953138164828,316-66-5742,Tubing,0.0,80.0,65.0,144.03999330000005,80.89583588,5.1047616,TAC_BELOW_NIP,1,0,0,0,0,0,1.51,1.51,19.23,1.75,Vertical,N,OTHER_ANCHOR,147.30240700000004,108.34178,-39.447593,64.63410999999999,30.350406,94.984516,SLICK_SINKER_BARS,False,strategize next-generation users,D,871,145.53,145.53,145.53,505.56,0.0,0.0,9842.6,1.75,714,0
GB61JSMN65999031051032,078-62-6048,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.4752623,0.653497178,20.73,1.9,Vertical,N,OTHER_PACKER,102.529769,216.465912,113.936143,69.90851500000001,99.133972,168.671879,SLICK_SINKER_BARS,False,strategize next-generation users,D,900,67.93,67.93,67.93,0.0,0.0,0.0,10080.1,1.5,432,1
GB84LMSJ08667691795907,610-57-8742,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.82,1.82,20.75,2.37,Vertical,N,arrowset,128.672993,326.77734,198.104347,102.227214,17.053895,119.321714,SLICK_SINKER_BARS,False,strategize next-generation users,D,872,70.7,70.7,70.7,0.0,0.0,0.0,10177.7,1.5,420,1
GB96ZVLX03755810204150,727-56-2354,Tubing,0.0,70.0,65.0,151.3736868,90.07142639,6.5,TAC_BELOW_NIP,0,0,0,0,0,0,1.77,1.76,17.1,5.8,LowTangent,N,OTHER_ANCHOR,128.901944,166.800153,40.458323,183.481818,104.927273,288.409091,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,880,162.2,162.2,162.2,0.0,0.0,0.0,8545.7,2,310,0
GB48KXYL62745666173574,677-87-4100,Tubing,0.0,75.0,65.0,168.0200043,97.40000153,5.099999905,TAC_BELOW_NIP,0,0,0,0,1,1,1.59,3.83,17.15,7.9,LowTangent,N,OTHER_ANCHOR,135.545302,200.113442,77.21037700000002,188.885714,214.86867200000003,403.754386,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,903,484.67,484.67,147.48,0.0,195.87,0.0,9736.0,2,387,0
GB78ERHW05127978221149,550-53-4193,Tubing,0.0,75.0,60.0,144.0,84.98799896,6.900000095,TAC_ABOVE_NIP,1,0,1,0,0,0,1.3054882,0.87755102,17.11,1.43,Vertical,N,OTHER_ANCHOR,80.878563,112.404359,31.650932,184.147516,52.659938,236.807453,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,153.11,153.11,153.11,0.0,0.0,0.0,9989.2,1.75,567,0
GB50KJNL48819968174517,309-79-7701,Tubing,5.0,50.0,70.0,169.4299927,82.19999695,7.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,2.731501,3.820580353,17.17,9.11,LowTangent,N,OTHER_ANCHOR,127.466133,63.680607,-64.080564,105.444747,76.036556,181.481304,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,359.41,359.41,128.96,0.0,188.84,0.0,9221.0,2,481,0
GB86HTPF06303439324495,331-34-0937,Tubing,0.0,75.0,60.0,169.3999939,88.53333282,5.199999809,TAC_ABOVE_NIP,1,0,1,0,0,0,4.821477400000001,4.282893782,17.18,5.25,LowTangent,N,OTHER_ANCHOR,72.65305699999998,134.500972,61.847915,179.856275,48.603239,228.459514,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,322.99,322.99,322.99,0.0,0.0,0.0,10122.6,1.75,467,0
GB98SLNT02242643925616,112-30-3736,Tubing,0.0,75.0,65.0,169.3999939,96.36315918,5.199999809,PACKER_DONNAN,1,0,0,0,0,0,1.43,5.86,20.67,5.39,LowTangent,N,arrowset,89.298062,100.123142,6.312522,74.256522,76.356522,150.613043,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,873,496.61,496.61,132.88,0.0,0.0,0.0,9558.7,1.75,229,0
GB47NLXD09551991893198,767-87-9909,Tubing,0.0,75.0,60.0,168.0,80.69999695,5.5,TAC_ABOVE_NIP,1,0,1,0,0,0,2.2161858,2.2161858690000003,17.2,3.36,Vertical,N,OTHER_ANCHOR,117.03354,162.066316,45.617082,99.791762,39.535469,139.327231,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,243.62,243.62,243.62,0.0,0.0,0.0,10097.5,1.75,818,0
GB82UCSK40936608874821,309-47-1115,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,0.85,0.76,20.93,2.06,Vertical,N,arrowset,96.24646,435.876354,339.629894,102.426536,31.669664,134.174982,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,875,54.1,51.88,54.1,0.0,0.0,0.0,10153.1,1.75,564,1
GB10TIVD64816877558342,334-85-4106,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,4.36,4.36,20.75,2.19,Vertical,N,arrowset,89.438338,345.896205,256.457867,145.686528,33.016039,178.794278,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,322.01,322.01,322.01,0.0,0.0,0.0,9990.4,1.5,360,1
GB41BCFI15118958048235,523-01-4802,Tubing,28.7857,75.0,60.0,106.56,91.17308044,5.515,TAC_ABOVE_NIP,0,0,1,0,0,0,2.38,2.38,17.1,4.0,LowTangent,N,OTHER_ANCHOR,182.89464,286.603545,103.708905,229.913006,62.449568000000006,292.418786,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,182.94,182.94,182.94,0.0,0.0,0.0,10017.9,1.75,337,1
GB67EYPX11403575169283,899-59-0664,Tubing,0.0,75.0,60.0,144.03999330000005,56.59999847,4.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,4.680743,4.680743221,0.0,1.39,Vertical,N,OTHER_ANCHOR,75.727492,95.470301,19.711198,73.287098,12.484942,85.77204,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,SpecialService,874,94.73,94.73,94.73,997.3,127.38,0.0,9643.5,1.75,584,0
GB31ABXJ70554898749157,772-12-3091,Tubing,0.0,76.0,60.0,144.0,88.44615173,5.515,TAC_ABOVE_NIP,0,0,1,0,0,0,1.4,1.4,17.18,2.4,Vertical,N,OTHER_ANCHOR,66.126722,166.650138,100.523416,92.118457,24.00551,116.123967,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,73.78,73.78,73.78,0.0,0.0,0.0,9931.6,1.25,339,1
GB38UDOO86539905176556,726-35-7544,Tubing,0.0,73.0,60.0,144.0,84.09200287,5.515,TAC_ABOVE_NIP,0,0,1,1,0,0,3.7565706,1.833489272,19.5,2.39,Vertical,N,OTHER_ANCHOR,115.967581,225.158628,109.191047,190.553616,77.546908,268.100524,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,136.26,96.51,136.26,0.0,0.0,0.0,10316.6,1.75,382,1
GB98TWNL09497657729641,472-82-5539,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,0,0,0,0,1.1626911,1.013108742,24.85,1.16,Vertical,N,OTHER_ANCHOR,38.353926,227.243988,188.890061,154.144099,155.21926399999995,309.0058390000001,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,900,68.11,41.76,68.11,0.0,0.0,0.0,9984.5,1.5,162,1
GB59RIYN27897099909217,434-95-8061,Tubing,0.0,70.0,65.0,168.2599945,86.58461761,4.699999809,PACKER_DONNAN,1,0,0,0,0,0,2.96,1.6,20.7,10.64,HighTangent,N,arrowset,118.813742,346.028606,205.332378,164.879518,90.240964,255.120482,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,182.62,182.62,182.62,0.0,0.0,0.0,10006.9,1.75,162,0
GB59PDMW12291500002497,268-82-6734,Tubing,0.0,75.0,65.0,165.07228490000003,99.63999939,4.099999905,TAC_ABOVE_NIP,0,0,0,0,0,0,3.11,0.84,25.99,7.21,LowTangent,N,OTHER_ANCHOR,142.436625,164.459182,48.60257100000001,227.493902,225.167683,452.661585,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,900,222.38,172.21,215.5,0.0,0.0,0.0,8003.4,Other,316,0
GB45IAFN31044950607053,606-50-4194,Tubing,0.0,50.0,60.0,144.0,83.77500153,5.199999809,PACKER_DONNAN,0,0,0,0,0,0,2.9509003,2.950900336,2.93,5.89,LowTangent,N,OTHER_PACKER,107.828073,224.84159,121.477821,92.768898,28.053996,120.822894,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,272.43,272.43,272.43,0.0,0.0,0.0,10038.8,2,453,0
GB81IVFH88331563020501,706-84-6010,Tubing,0.0,80.0,65.0,144.03999330000005,83.5,5.3000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,1.1623249,1.162324902,19.25,2.59,Vertical,Y,OTHER_ANCHOR,101.202684,128.773604,31.885484,136.320348,46.277594,182.597941,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,874,103.34,103.34,103.34,789.5,128.76,0.0,9729.6,1.75,336,0
GB17YLWJ83133089483382,308-76-2261,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.9411262,1.345096183,20.85,5.4,LowTangent,N,arrowset,92.564655,72.801724,-19.762931,138.048879,59.82831899999999,197.877198,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,900,130.74,88.87,130.74,0.0,0.0,0.0,9878.7,1.5,231,1
GB73FJFI79214985566552,542-08-4934,Tubing,0.0,75.0,60.0,144.0,77.92726898,5.699999809,TAC_ABOVE_NIP,0,0,1,0,0,0,2.117909,1.341297614,17.13,5.75,LowTangent,N,OTHER_ANCHOR,87.555952,136.144611,48.58866,103.273458,33.064343,136.337802,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,183.26,88.91,183.26,0.0,0.0,0.0,9896.7,1.75,354,0
GB18ABUR06787020440083,168-95-7575,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,0,0,0,0,2.3,1.04,4.13,2.47,Vertical,N,OTHER_ANCHOR,103.621256,191.413693,87.79243699999998,100.111184,22.663518,122.796524,SLICK_SINKER_BARS,False,strategize next-generation users,D,872,113.83,113.83,113.83,0.0,0.0,0.0,10235.9,1.5,397,1
GB86MBYK39352443656814,195-69-0643,Tubing,0.0,80.0,65.0,144.0,80.39473724,4.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,1.7,1.7,19.23,1.6,Vertical,N,OTHER_ANCHOR,313.853238,393.458685,91.297399,124.146724,50.578348,174.725071,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,884,167.44,167.44,167.44,0.0,0.0,0.0,10075.3,1.75,670,0
GB65VVTX33032654744346,574-19-8429,Tubing,0.0,80.0,60.0,144.03999330000005,92.27272797,6.0,TAC_ABOVE_NIP,1,0,0,0,0,0,1.56,1.56,17.2,1.87,Vertical,N,OTHER_ANCHOR,71.050116,95.564557,32.430334,88.722365,78.14653,166.868895,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,905,142.83,142.83,142.83,0.0,126.52,0.0,10587.6,1.5,363,0
GB60XBAB64670571798029,807-26-3648,Tubing,0.0,75.0,60.0,144.0,99.38409424,5.400000095,PACKER_DONNAN,0,0,1,1,0,0,3.18,2.71,20.78,10.81,HighTangent,N,arrowset,117.23825,270.382469,153.144219,154.884375,143.80625,298.690625,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,257.83,257.83,257.83,0.0,0.0,0.0,10322.7,1.5,299,0
GB70KHAA65700379116447,557-70-1097,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,1,1,0,0,0.81,0.36,20.74,1.8,Vertical,N,OTHER_PACKER,127.024762,258.761905,131.737143,86.112844,22.338111,108.459159,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,D,875,44.37,33.34,44.37,0.0,0.0,0.0,9872.8,1.5,524,1
GB80PTZA55402666354496,755-24-5773,Tubing,0.0,72.0,60.0,169.3999939,92.78947449,5.515,TAC_ABOVE_NIP,0,0,0,0,0,0,3.85,3.11,20.73,2.2,Vertical,N,OTHER_ANCHOR,73.50814799999998,303.4833,230.426583,206.681832,41.959894,248.70408,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,881,334.75,334.75,334.75,0.0,0.0,0.0,10260.2,1.5,1131,1
GB09RNIX19381716123973,515-60-9781,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,1,0,1,1,0,0,2.6188846000000003,2.429558709,17.13,10.29,HighTangent,N,OTHER_ANCHOR,84.72287,180.277407,94.723761,86.876147,178.963303,265.83945,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,904,257.97,257.97,257.97,0.0,0.0,0.0,10048.2,1.5,217,1
GB63KQFU45455343257303,865-78-8553,Tubing,0.0,73.0,60.0,144.0,92.21481323,5.515,NOSEP_PACKER,0,0,0,0,0,0,2.0108345,2.010834499,0.0,4.42,LowTangent,N,hornet,122.824861,180.322,57.497139,121.091667,86.2685,207.360167,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,196.83,196.83,196.83,0.0,0.0,0.0,10402.3,1.75,341,1
GB76FCFS74334788606880,519-15-0669,Tubing,0.0,80.0,60.0,144.03999330000005,85.07499695,5.0,TAC_BELOW_NIP,0,0,0,0,1,1,2.469,2.253,17.16,4.58,Vertical,N,OTHER_ANCHOR,103.454587,177.667907,79.862442,87.744186,34.020349,121.764535,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,230.02,230.02,230.02,0.0,128.83,0.0,9779.8,1.75,330,1
GB34QVVA99978603382768,876-29-8220,Tubing,0.0,73.0,60.0,136.78431369999998,90.125,6.3000001910000005,TAC_ABOVE_NIP,0,0,1,0,1,0,2.765711,1.186607663,17.09,6.21,LowTangent,N,OTHER_ANCHOR,95.129489,150.333057,66.00954499999999,166.637987,38.665584,205.303571,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,886,168.06,115.12,168.06,0.0,0.0,0.0,9862.6,1.75,592,0
GB21SSJT39456357507153,241-68-6292,Tubing,0.0,75.0,60.0,145.5,84.228,5.515,TAC_ABOVE_NIP,0,0,1,0,0,0,1.9428227,1.10133327,19.28,7.27,LowTangent,N,OTHER_ANCHOR,72.117188,191.914063,119.796875,92.71875,47.914063,140.632813,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,871,138.24,98.75,138.24,0.0,0.0,0.0,10522.5,1.5,128,1
GB89ZDRO58286652179310,165-35-2102,Tubing,0.0,75.0,61.0,144.0,78.28461456,6.0,TAC_ABOVE_NIP,0,0,1,0,0,0,8.32,8.32,19.3,1.9,Vertical,N,OTHER_ANCHOR,81.249024,137.62966200000002,57.713662,133.423377,64.12987,197.553247,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,882,131.68,131.68,131.68,0.0,0.0,0.0,10215.5,1.5,364,0
GB81GLWA06155617601586,480-46-7415,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,1,0,0,0,0.5212947,0.661922153,0.0,5.34,LowTangent,N,OTHER_ANCHOR,234.84,286.68,51.84,261.92,64.208,326.128,SLICK_SINKER_BARS,False,mesh enterprise portals,D,882,229.09,229.09,12.33,0.0,0.0,0.0,9997.4,1.5,124,1
GB30WCXT60889504823716,128-50-2892,Tubing,0.0,75.0,60.0,144.0,85.06363678,4.900000095,TAC_ABOVE_NIP,0,0,0,0,1,1,2.0563722,2.056372117,17.17,5.28,LowTangent,N,OTHER_ANCHOR,91.011059,153.687763,66.240943,145.654605,36.583333,182.237939,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,205.55,205.55,205.55,0.0,0.0,0.0,9832.4,1.75,849,0
